tanggal,produk,qty,total_harga,harga_per_unit
2022-07-07,M,60,105000,1750.0
2022-07-07,L,140,245000,1750.0
2022-07-07,XL,60,138000,2300.0
2022-07-07,XXL,60,150000,2500.0
2022-07-08,S,10,17500,1750.0
2022-07-08,M,40,70000,1750.0
2022-07-08,L,60,105000,1750.0
2022-07-08,XL,90,207000,2300.0
2022-07-08,XXL,50,125000,2500.0
2022-07-09,S,0,0,0.0
2022-07-09,M,40,70000,1750.0
2022-07-09,L,110,192500,1750.0
2022-07-09,XL,100,230000,2300.0
2022-07-09,XXL,60,150000,2500.0
2022-07-10,S,0,0,0.0
2022-07-10,M,0,0,0.0
2022-07-10,L,0,0,0.0
2022-07-10,XL,0,0,0.0
2022-07-10,XXL,0,0,0.0
2022-07-11,S,0,0,0.0
2022-07-11,M,50,87500,1750.0
2022-07-11,L,90,157500,1750.0
2022-07-11,XL,50,115000,2300.0
2022-07-11,XXL,10,25000,2500.0
2022-07-12,S,0,0,0.0
2022-07-12,M,80,140000,1750.0
2022-07-12,L,130,227500,1750.0
2022-07-12,XL,60,138000,2300.0
2022-07-12,XXL,20,50000,2500.0
2022-07-13,S,10,17000,1700.0
2022-07-13,M,60,105000,1750.0
2022-07-13,L,130,227500,1750.0
2022-07-13,XL,60,138000,2300.0
2022-07-13,XXL,70,175000,2500.0
2022-07-14,S,0,0,0.0
2022-07-14,M,40,70000,1750.0
2022-07-14,L,50,87500,1750.0
2022-07-14,XL,40,92000,2300.0
2022-07-14,XXL,60,150000,2500.0
2022-07-15,S,0,0,0.0
2022-07-15,M,70,122500,1750.0
2022-07-15,L,40,70000,1750.0
2022-07-15,XL,40,92000,2300.0
2022-07-15,XXL,40,100000,2500.0
2022-07-16,S,0,0,0.0
2022-07-16,M,40,70000,1750.0
2022-07-16,L,60,105000,1750.0
2022-07-16,XL,60,138000,2300.0
2022-07-16,XXL,70,175000,2500.0
2022-07-17,S,0,0,0.0
2022-07-17,M,0,0,0.0
2022-07-17,L,0,0,0.0
2022-07-17,XL,0,0,0.0
2022-07-17,XXL,0,0,0.0
2022-07-18,S,0,0,0.0
2022-07-18,M,0,0,0.0
2022-07-18,L,0,0,0.0
2022-07-18,XL,0,0,0.0
2022-07-18,XXL,0,0,0.0
2022-07-19,S,0,0,0.0
2022-07-19,M,0,0,0.0
2022-07-19,L,0,0,0.0
2022-07-19,XL,0,0,0.0
2022-07-19,XXL,0,0,0.0
2022-07-20,S,0,0,0.0
2022-07-20,M,0,0,0.0
2022-07-20,L,0,0,0.0
2022-07-20,XL,0,0,0.0
2022-07-20,XXL,0,0,0.0
2022-07-21,S,0,0,0.0
2022-07-21,M,0,0,0.0
2022-07-21,L,0,0,0.0
2022-07-21,XL,0,0,0.0
2022-07-21,XXL,0,0,0.0
2022-07-22,S,0,0,0.0
2022-07-22,M,0,0,0.0
2022-07-22,L,0,0,0.0
2022-07-22,XL,0,0,0.0
2022-07-22,XXL,0,0,0.0
2022-07-23,S,30,51000,1700.0
2022-07-23,M,50,87500,1750.0
2022-07-23,L,130,227500,1750.0
2022-07-23,XL,220,506000,2300.0
2022-07-23,XXL,90,225000,2500.0
2022-07-24,S,0,0,0.0
2022-07-24,M,0,0,0.0
2022-07-24,L,0,0,0.0
2022-07-24,XL,0,0,0.0
2022-07-24,XXL,0,0,0.0
2022-07-25,S,0,0,0.0
2022-07-25,M,40,70000,1750.0
2022-07-25,L,130,227500,1750.0
2022-07-25,XL,110,253000,2300.0
2022-07-25,XXL,40,100000,2500.0
2022-07-26,S,10,17000,1700.0
2022-07-26,M,90,157500,1750.0
2022-07-26,L,200,350000,1750.0
2022-07-26,XL,80,184000,2300.0
2022-07-26,XXL,60,150000,2500.0
2022-07-27,S,20,34000,1700.0
2022-07-27,M,70,122500,1750.0
2022-07-27,L,170,297500,1750.0
2022-07-27,XL,20,46000,2300.0
2022-07-27,XXL,20,50000,2500.0
2022-07-28,S,0,0,0.0
2022-07-28,M,50,87500,1750.0
2022-07-28,L,70,122500,1750.0
2022-07-28,XL,60,138000,2300.0
2022-07-28,XXL,10,25000,2500.0
2022-07-29,S,0,0,0.0
2022-07-29,M,30,52500,1750.0
2022-07-29,L,150,262500,1750.0
2022-07-29,XL,60,138000,2300.0
2022-07-29,XXL,0,0,0.0
2022-07-30,S,0,0,0.0
2022-07-30,M,70,122500,1750.0
2022-07-30,L,100,175000,1750.0
2022-07-30,XL,50,115000,2300.0
2022-07-30,XXL,0,0,0.0
2022-07-31,S,0,0,0.0
2022-07-31,M,0,0,0.0
2022-07-31,L,0,0,0.0
2022-07-31,XL,0,0,0.0
2022-07-31,XXL,0,0,0.0
2022-08-01,S,20,34000,1700.0
2022-08-01,M,40,70000,1750.0
2022-08-01,L,90,157500,1750.0
2022-08-01,XL,100,230000,2300.0
2022-08-01,XXL,0,0,0.0
2022-08-02,S,0,0,0.0
2022-08-02,M,40,70000,1750.0
2022-08-02,L,70,122500,1750.0
2022-08-02,XL,70,161000,2300.0
2022-08-02,XXL,0,0,0.0
2022-08-03,S,20,34000,1700.0
2022-08-03,M,90,157500,1750.0
2022-08-03,L,90,157500,1750.0
2022-08-03,XL,40,92000,2300.0
2022-08-03,XXL,20,50000,2500.0
2022-08-04,S,10,17000,1700.0
2022-08-04,M,20,35000,1750.0
2022-08-04,L,160,280000,1750.0
2022-08-04,XL,60,138000,2300.0
2022-08-04,XXL,120,300000,2500.0
2022-08-05,S,0,0,0.0
2022-08-05,M,40,70000,1750.0
2022-08-05,L,40,70000,1750.0
2022-08-05,XL,70,161000,2300.0
2022-08-05,XXL,30,75000,2500.0
2022-08-06,S,20,34000,1700.0
2022-08-06,M,30,52500,1750.0
2022-08-06,L,70,122500,1750.0
2022-08-06,XL,120,276000,2300.0
2022-08-06,XXL,70,175000,2500.0
2022-08-07,S,0,0,0.0
2022-08-07,M,0,0,0.0
2022-08-07,L,0,0,0.0
2022-08-07,XL,0,0,0.0
2022-08-07,XXL,0,0,0.0
2022-08-08,S,0,0,0.0
2022-08-08,M,30,52500,1750.0
2022-08-08,L,80,140000,1750.0
2022-08-08,XL,40,92000,2300.0
2022-08-08,XXL,40,100000,2500.0
2022-08-09,S,0,0,0.0
2022-08-09,M,40,70000,1750.0
2022-08-09,L,80,140000,1750.0
2022-08-09,XL,170,391000,2300.0
2022-08-09,XXL,60,150000,2500.0
2022-08-10,S,0,0,0.0
2022-08-10,M,50,87500,1750.0
2022-08-10,L,110,192500,1750.0
2022-08-10,XL,20,46000,2300.0
2022-08-10,XXL,40,100000,2500.0
2022-08-11,S,10,17500,1750.0
2022-08-11,M,10,17500,1750.0
2022-08-11,L,50,87500,1750.0
2022-08-11,XL,80,184000,2300.0
2022-08-11,XXL,40,100000,2500.0
2022-08-12,S,0,0,0.0
2022-08-12,M,40,70000,1750.0
2022-08-12,L,70,122500,1750.0
2022-08-12,XL,80,184000,2300.0
2022-08-12,XXL,30,75000,2500.0
2022-08-13,S,0,0,0.0
2022-08-13,M,42,75000,1785.7142857142858
2022-08-13,L,70,122500,1750.0
2022-08-13,XL,0,0,0.0
2022-08-13,XXL,80,200000,2500.0
2022-08-14,S,0,0,0.0
2022-08-14,M,0,0,0.0
2022-08-14,L,0,0,0.0
2022-08-14,XL,0,0,0.0
2022-08-14,XXL,0,0,0.0
2022-08-15,S,0,0,0.0
2022-08-15,M,0,0,0.0
2022-08-15,L,60,105000,1750.0
2022-08-15,XL,70,161000,2300.0
2022-08-15,XXL,20,50000,2500.0
2022-08-16,S,0,0,0.0
2022-08-16,M,30,52500,1750.0
2022-08-16,L,160,280000,1750.0
2022-08-16,XL,130,299000,2300.0
2022-08-16,XXL,50,125000,2500.0
2022-08-17,S,20,34000,1700.0
2022-08-17,M,60,105000,1750.0
2022-08-17,L,80,140000,1750.0
2022-08-17,XL,70,161000,2300.0
2022-08-17,XXL,40,100000,2500.0
2022-08-18,S,0,0,0.0
2022-08-18,M,40,70000,1750.0
2022-08-18,L,50,87500,1750.0
2022-08-18,XL,90,207000,2300.0
2022-08-18,XXL,40,100000,2500.0
2022-08-19,S,0,0,0.0
2022-08-19,M,20,35000,1750.0
2022-08-19,L,110,192500,1750.0
2022-08-19,XL,40,92000,2300.0
2022-08-19,XXL,20,50000,2500.0
2022-08-20,S,0,0,0.0
2022-08-20,M,64,117500,1835.9375
2022-08-20,L,120,210000,1750.0
2022-08-20,XL,80,184000,2300.0
2022-08-20,XXL,60,150000,2500.0
2022-08-21,S,0,0,0.0
2022-08-21,M,0,0,0.0
2022-08-21,L,0,0,0.0
2022-08-21,XL,0,0,0.0
2022-08-21,XXL,0,0,0.0
2022-08-22,S,10,17000,1700.0
2022-08-22,M,70,122500,1750.0
2022-08-22,L,120,210000,1750.0
2022-08-22,XL,60,138000,2300.0
2022-08-22,XXL,10,25000,2500.0
2022-08-23,S,0,0,0.0
2022-08-23,M,34,62500,1838.235294117647
2022-08-23,L,40,70000,1750.0
2022-08-23,XL,80,184000,2300.0
2022-08-23,XXL,20,50000,2500.0
2022-08-24,S,10,17000,1700.0
2022-08-24,M,70,122500,1750.0
2022-08-24,L,170,297500,1750.0
2022-08-24,XL,50,115000,2300.0
2022-08-24,XXL,30,75000,2500.0
2022-08-25,S,0,0,0.0
2022-08-25,M,30,52500,1750.0
2022-08-25,L,100,175000,1750.0
2022-08-25,XL,60,138000,2300.0
2022-08-25,XXL,10,25000,2500.0
2022-08-26,S,0,0,0.0
2022-08-26,M,20,35000,1750.0
2022-08-26,L,120,210000,1750.0
2022-08-26,XL,80,184000,2300.0
2022-08-26,XXL,0,0,0.0
2022-08-27,S,30,51000,1700.0
2022-08-27,M,40,70000,1750.0
2022-08-27,L,40,70000,1750.0
2022-08-27,XL,80,184000,2300.0
2022-08-27,XXL,30,75000,2500.0
2022-08-28,S,0,0,0.0
2022-08-28,M,0,0,0.0
2022-08-28,L,0,0,0.0
2022-08-28,XL,0,0,0.0
2022-08-28,XXL,0,0,0.0
2022-08-29,S,10,17500,1750.0
2022-08-29,M,0,0,0.0
2022-08-29,L,90,157500,1750.0
2022-08-29,XL,70,161000,2300.0
2022-08-29,XXL,40,100000,2500.0
2022-08-30,S,20,34000,1700.0
2022-08-30,M,40,70000,1750.0
2022-08-30,L,90,157500,1750.0
2022-08-30,XL,90,207000,2300.0
2022-08-30,XXL,40,100000,2500.0
2022-08-31,S,0,0,0.0
2022-08-31,M,50,87500,1750.0
2022-08-31,L,110,192500,1750.0
2022-08-31,XL,40,92000,2300.0
2022-08-31,XXL,60,150000,2500.0
2022-09-01,S,20,34000,1700.0
2022-09-01,M,40,70000,1750.0
2022-09-01,L,90,157500,1750.0
2022-09-01,XL,120,276000,2300.0
2022-09-01,XXL,60,150000,2500.0
2022-09-02,S,0,0,0.0
2022-09-02,M,20,35000,1750.0
2022-09-02,L,120,210000,1750.0
2022-09-02,XL,80,184000,2300.0
2022-09-02,XXL,60,150000,2500.0
2022-09-03,S,0,0,0.0
2022-09-03,M,60,105000,1750.0
2022-09-03,L,110,192500,1750.0
2022-09-03,XL,110,253000,2300.0
2022-09-03,XXL,10,25000,2500.0
2022-09-04,S,0,0,0.0
2022-09-04,M,0,0,0.0
2022-09-04,L,0,0,0.0
2022-09-04,XL,0,0,0.0
2022-09-04,XXL,0,0,0.0
2022-09-05,S,10,17000,1700.0
2022-09-05,M,0,0,0.0
2022-09-05,L,80,140000,1750.0
2022-09-05,XL,40,92000,2300.0
2022-09-05,XXL,10,25000,2500.0
2022-09-06,S,10,17000,1700.0
2022-09-06,M,50,87500,1750.0
2022-09-06,L,150,262500,1750.0
2022-09-06,XL,0,0,0.0
2022-09-06,XXL,20,50000,2500.0
2022-09-07,S,0,0,0.0
2022-09-07,M,50,87500,1750.0
2022-09-07,L,180,315000,1750.0
2022-09-07,XL,40,92000,2300.0
2022-09-07,XXL,50,125000,2500.0
2022-09-08,S,30,51000,1700.0
2022-09-08,M,0,0,0.0
2022-09-08,L,60,105000,1750.0
2022-09-08,XL,110,253000,2300.0
2022-09-08,XXL,50,125000,2500.0
2022-09-09,S,40,68000,1700.0
2022-09-09,M,40,70000,1750.0
2022-09-09,L,110,192500,1750.0
2022-09-09,XL,50,115000,2300.0
2022-09-09,XXL,60,150000,2500.0
2022-09-10,S,0,0,0.0
2022-09-10,M,10,17500,1750.0
2022-09-10,L,130,227500,1750.0
2022-09-10,XL,120,276000,2300.0
2022-09-10,XXL,30,75000,2500.0
2022-09-11,S,0,0,0.0
2022-09-11,M,0,0,0.0
2022-09-11,L,0,0,0.0
2022-09-11,XL,0,0,0.0
2022-09-11,XXL,0,0,0.0
2022-09-12,S,0,0,0.0
2022-09-12,M,40,70000,1750.0
2022-09-12,L,60,105000,1750.0
2022-09-12,XL,110,253000,2300.0
2022-09-12,XXL,10,25000,2500.0
2022-09-13,S,0,0,0.0
2022-09-13,M,20,35000,1750.0
2022-09-13,L,90,157500,1750.0
2022-09-13,XL,40,92000,2300.0
2022-09-13,XXL,20,50000,2500.0
2022-09-14,S,0,0,0.0
2022-09-14,M,60,105000,1750.0
2022-09-14,L,180,315000,1750.0
2022-09-14,XL,50,115000,2300.0
2022-09-14,XXL,40,100000,2500.0
2022-09-15,S,20,34000,1700.0
2022-09-15,M,50,87500,1750.0
2022-09-15,L,130,227500,1750.0
2022-09-15,XL,120,276000,2300.0
2022-09-15,XXL,50,125000,2500.0
2022-09-16,S,10,17000,1700.0
2022-09-16,M,30,52500,1750.0
2022-09-16,L,90,157500,1750.0
2022-09-16,XL,120,276000,2300.0
2022-09-16,XXL,80,200000,2500.0
2022-09-17,S,10,17500,1750.0
2022-09-17,M,10,17500,1750.0
2022-09-17,L,80,140000,1750.0
2022-09-17,XL,130,299000,2300.0
2022-09-17,XXL,40,100000,2500.0
2022-09-18,S,0,0,0.0
2022-09-18,M,0,0,0.0
2022-09-18,L,0,0,0.0
2022-09-18,XL,0,0,0.0
2022-09-18,XXL,0,0,0.0
2022-09-19,S,10,17000,1700.0
2022-09-19,M,10,17500,1750.0
2022-09-19,L,140,245000,1750.0
2022-09-19,XL,80,184000,2300.0
2022-09-19,XXL,40,100000,2500.0
2022-09-20,S,0,0,0.0
2022-09-20,M,60,105000,1750.0
2022-09-20,L,130,227500,1750.0
2022-09-20,XL,80,184000,2300.0
2022-09-20,XXL,30,75000,2500.0
2022-09-21,S,0,0,0.0
2022-09-21,M,130,227500,1750.0
2022-09-21,L,150,262500,1750.0
2022-09-21,XL,50,115000,2300.0
2022-09-21,XXL,60,150000,2500.0
2022-09-22,S,0,0,0.0
2022-09-22,M,0,0,0.0
2022-09-22,L,80,140000,1750.0
2022-09-22,XL,20,46000,2300.0
2022-09-22,XXL,50,125000,2500.0
2022-09-23,S,30,51000,1700.0
2022-09-23,M,20,35000,1750.0
2022-09-23,L,80,140000,1750.0
2022-09-23,XL,90,207000,2300.0
2022-09-23,XXL,60,150000,2500.0
2022-09-24,S,0,0,0.0
2022-09-24,M,20,35000,1750.0
2022-09-24,L,110,192500,1750.0
2022-09-24,XL,60,138000,2300.0
2022-09-24,XXL,20,50000,2500.0
2022-09-25,S,0,0,0.0
2022-09-25,M,0,0,0.0
2022-09-25,L,0,0,0.0
2022-09-25,XL,0,0,0.0
2022-09-25,XXL,0,0,0.0
2022-09-26,S,10,17000,1700.0
2022-09-26,M,0,0,0.0
2022-09-26,L,70,122500,1750.0
2022-09-26,XL,100,230000,2300.0
2022-09-26,XXL,70,175000,2500.0
2022-09-27,S,0,0,0.0
2022-09-27,M,90,157500,1750.0
2022-09-27,L,130,227500,1750.0
2022-09-27,XL,80,184000,2300.0
2022-09-27,XXL,20,50000,2500.0
2022-09-28,S,10,17000,1700.0
2022-09-28,M,50,87500,1750.0
2022-09-28,L,190,332500,1750.0
2022-09-28,XL,40,92000,2300.0
2022-09-28,XXL,20,50000,2500.0
2022-09-29,S,20,34000,1700.0
2022-09-29,M,10,17500,1750.0
2022-09-29,L,90,157500,1750.0
2022-09-29,XL,110,253000,2300.0
2022-09-29,XXL,60,150000,2500.0
2022-09-30,S,10,17000,1700.0
2022-09-30,M,40,70000,1750.0
2022-09-30,L,60,105000,1750.0
2022-09-30,XL,40,92000,2300.0
2022-09-30,XXL,60,150000,2500.0
2022-10-01,S,0,0,0.0
2022-10-01,M,30,52500,1750.0
2022-10-01,L,170,297500,1750.0
2022-10-01,XL,90,207000,2300.0
2022-10-01,XXL,30,75000,2500.0
2022-10-02,S,0,0,0.0
2022-10-02,M,0,0,0.0
2022-10-02,L,0,0,0.0
2022-10-02,XL,0,0,0.0
2022-10-02,XXL,0,0,0.0
2022-10-03,S,0,0,0.0
2022-10-03,M,40,70000,1750.0
2022-10-03,L,80,140000,1750.0
2022-10-03,XL,100,230000,2300.0
2022-10-03,XXL,20,50000,2500.0
2022-10-04,S,0,0,0.0
2022-10-04,M,30,52500,1750.0
2022-10-04,L,120,210000,1750.0
2022-10-04,XL,30,69000,2300.0
2022-10-04,XXL,20,50000,2500.0
2022-10-05,S,10,17000,1700.0
2022-10-05,M,50,87500,1750.0
2022-10-05,L,100,175000,1750.0
2022-10-05,XL,70,161000,2300.0
2022-10-05,XXL,70,175000,2500.0
2022-10-06,S,10,17000,1700.0
2022-10-06,M,30,52500,1750.0
2022-10-06,L,20,35000,1750.0
2022-10-06,XL,20,46000,2300.0
2022-10-06,XXL,60,150000,2500.0
2022-10-07,S,10,17500,1750.0
2022-10-07,M,60,105000,1750.0
2022-10-07,L,110,198000,1800.0
2022-10-07,XL,80,184000,2300.0
2022-10-07,XXL,100,250000,2500.0
2022-10-08,S,0,0,0.0
2022-10-08,M,0,0,0.0
2022-10-08,L,0,0,0.0
2022-10-08,XL,0,0,0.0
2022-10-08,XXL,0,0,0.0
2022-10-09,S,30,52500,1750.0
2022-10-09,M,50,87500,1750.0
2022-10-09,L,70,122500,1750.0
2022-10-09,XL,150,345000,2300.0
2022-10-09,XXL,10,25000,2500.0
2022-10-10,S,10,17000,1700.0
2022-10-10,M,30,52500,1750.0
2022-10-10,L,130,227500,1750.0
2022-10-10,XL,40,92000,2300.0
2022-10-10,XXL,40,100000,2500.0
2022-10-11,S,20,34000,1700.0
2022-10-11,M,10,17500,1750.0
2022-10-11,L,130,227500,1750.0
2022-10-11,XL,60,138000,2300.0
2022-10-11,XXL,60,150000,2500.0
2022-10-12,S,10,17000,1700.0
2022-10-12,M,70,122500,1750.0
2022-10-12,L,60,105000,1750.0
2022-10-12,XL,50,115000,2300.0
2022-10-12,XXL,20,50000,2500.0
2022-10-13,S,30,51000,1700.0
2022-10-13,M,30,52500,1750.0
2022-10-13,L,120,210000,1750.0
2022-10-13,XL,70,161000,2300.0
2022-10-13,XXL,100,250000,2500.0
2022-10-14,S,70,119000,1700.0
2022-10-14,M,100,175000,1750.0
2022-10-14,L,240,420000,1750.0
2022-10-14,XL,90,207000,2300.0
2022-10-14,XXL,120,300000,2500.0
2022-10-15,S,0,0,0.0
2022-10-15,M,20,35000,1750.0
2022-10-15,L,120,210000,1750.0
2022-10-15,XL,50,115000,2300.0
2022-10-15,XXL,40,100000,2500.0
2022-10-16,S,0,0,0.0
2022-10-16,M,0,0,0.0
2022-10-16,L,0,0,0.0
2022-10-16,XL,0,0,0.0
2022-10-16,XXL,0,0,0.0
2022-10-17,S,50,85000,1700.0
2022-10-17,M,40,70000,1750.0
2022-10-17,L,100,175000,1750.0
2022-10-17,XL,70,161000,2300.0
2022-10-17,XXL,50,125000,2500.0
2022-10-18,S,40,68000,1700.0
2022-10-18,M,80,140000,1750.0
2022-10-18,L,100,175000,1750.0
2022-10-18,XL,70,161000,2300.0
2022-10-18,XXL,60,150000,2500.0
2022-10-19,S,10,17000,1700.0
2022-10-19,M,60,105000,1750.0
2022-10-19,L,60,105000,1750.0
2022-10-19,XL,50,115000,2300.0
2022-10-19,XXL,30,75000,2500.0
2022-10-20,S,40,68000,1700.0
2022-10-20,M,50,87500,1750.0
2022-10-20,L,40,70000,1750.0
2022-10-20,XL,30,69000,2300.0
2022-10-20,XXL,60,150000,2500.0
2022-10-21,S,0,0,0.0
2022-10-21,M,30,52500,1750.0
2022-10-21,L,90,157500,1750.0
2022-10-21,XL,80,184000,2300.0
2022-10-21,XXL,90,225000,2500.0
2022-10-22,S,0,0,0.0
2022-10-22,M,30,52500,1750.0
2022-10-22,L,70,122500,1750.0
2022-10-22,XL,100,230000,2300.0
2022-10-22,XXL,30,75000,2500.0
2022-10-23,S,0,0,0.0
2022-10-23,M,0,0,0.0
2022-10-23,L,0,0,0.0
2022-10-23,XL,0,0,0.0
2022-10-23,XXL,0,0,0.0
2022-10-24,S,50,85000,1700.0
2022-10-24,M,10,18000,1800.0
2022-10-24,L,0,0,0.0
2022-10-24,XL,60,138000,2300.0
2022-10-24,XXL,30,75000,2500.0
2022-10-25,S,0,0,0.0
2022-10-25,M,30,52500,1750.0
2022-10-25,L,110,192500,1750.0
2022-10-25,XL,10,23000,2300.0
2022-10-25,XXL,30,75000,2500.0
2022-10-26,S,10,17000,1700.0
2022-10-26,M,120,210000,1750.0
2022-10-26,L,190,332500,1750.0
2022-10-26,XL,70,161000,2300.0
2022-10-26,XXL,60,150000,2500.0
2022-10-27,S,0,0,0.0
2022-10-27,M,60,105000,1750.0
2022-10-27,L,140,245000,1750.0
2022-10-27,XL,50,115000,2300.0
2022-10-27,XXL,80,200000,2500.0
2022-10-28,S,10,17000,1700.0
2022-10-28,M,30,52500,1750.0
2022-10-28,L,120,210000,1750.0
2022-10-28,XL,70,161000,2300.0
2022-10-28,XXL,20,50000,2500.0
2022-10-29,S,0,0,0.0
2022-10-29,M,40,70000,1750.0
2022-10-29,L,170,297500,1750.0
2022-10-29,XL,30,69000,2300.0
2022-10-29,XXL,40,100000,2500.0
2022-10-30,S,0,0,0.0
2022-10-30,M,0,0,0.0
2022-10-30,L,0,0,0.0
2022-10-30,XL,0,0,0.0
2022-10-30,XXL,0,0,0.0
2022-10-31,S,20,34000,1700.0
2022-10-31,M,40,70000,1750.0
2022-10-31,L,150,262500,1750.0
2022-10-31,XL,60,138000,2300.0
2022-10-31,XXL,0,0,0.0
2022-11-01,S,40,68000,1700.0
2022-11-01,M,40,70000,1750.0
2022-11-01,L,120,210000,1750.0
2022-11-01,XL,30,69000,2300.0
2022-11-01,XXL,70,175000,2500.0
2022-11-02,S,30,51000,1700.0
2022-11-02,M,70,122500,1750.0
2022-11-02,L,140,245000,1750.0
2022-11-02,XL,60,138000,2300.0
2022-11-02,XXL,50,125000,2500.0
2022-11-03,S,40,68000,1700.0
2022-11-03,M,60,105000,1750.0
2022-11-03,L,40,70000,1750.0
2022-11-03,XL,50,115000,2300.0
2022-11-03,XXL,70,175000,2500.0
2022-11-04,S,0,0,0.0
2022-11-04,M,40,70000,1750.0
2022-11-04,L,60,105000,1750.0
2022-11-04,XL,100,230000,2300.0
2022-11-04,XXL,90,225000,2500.0
2022-11-05,S,0,0,0.0
2022-11-05,M,60,105000,1750.0
2022-11-05,L,70,122500,1750.0
2022-11-05,XL,70,161000,2300.0
2022-11-05,XXL,30,75000,2500.0
2022-11-06,S,0,0,0.0
2022-11-06,M,0,0,0.0
2022-11-06,L,0,0,0.0
2022-11-06,XL,0,0,0.0
2022-11-06,XXL,0,0,0.0
2022-11-07,S,0,0,0.0
2022-11-07,M,20,35000,1750.0
2022-11-07,L,90,157500,1750.0
2022-11-07,XL,80,184000,2300.0
2022-11-07,XXL,20,50000,2500.0
2022-11-08,S,0,0,0.0
2022-11-08,M,0,0,0.0
2022-11-08,L,0,0,0.0
2022-11-08,XL,0,0,0.0
2022-11-08,XXL,0,0,0.0
2022-11-09,S,30,51000,1700.0
2022-11-09,M,70,122500,1750.0
2022-11-09,L,200,350000,1750.0
2022-11-09,XL,60,138000,2300.0
2022-11-09,XXL,40,100000,2500.0
2022-11-10,S,30,51000,1700.0
2022-11-10,M,50,87500,1750.0
2022-11-10,L,130,227500,1750.0
2022-11-10,XL,50,115000,2300.0
2022-11-10,XXL,60,150000,2500.0
2022-11-11,S,0,0,0.0
2022-11-11,M,20,35000,1750.0
2022-11-11,L,20,35000,1750.0
2022-11-11,XL,40,92000,2300.0
2022-11-11,XXL,40,100000,2500.0
2022-11-12,S,0,0,0.0
2022-11-12,M,70,122500,1750.0
2022-11-12,L,160,280000,1750.0
2022-11-12,XL,70,161000,2300.0
2022-11-12,XXL,0,0,0.0
2022-11-13,S,0,0,0.0
2022-11-13,M,0,0,0.0
2022-11-13,L,0,0,0.0
2022-11-13,XL,0,0,0.0
2022-11-13,XXL,0,0,0.0
2022-11-14,S,10,17000,1700.0
2022-11-14,M,0,0,0.0
2022-11-14,L,100,175000,1750.0
2022-11-14,XL,40,92000,2300.0
2022-11-14,XXL,0,0,0.0
2022-11-15,S,10,17000,1700.0
2022-11-15,M,0,0,0.0
2022-11-15,L,150,262500,1750.0
2022-11-15,XL,120,276000,2300.0
2022-11-15,XXL,0,0,0.0
2022-11-16,S,10,17000,1700.0
2022-11-16,M,140,245000,1750.0
2022-11-16,L,0,0,0.0
2022-11-16,XL,60,138000,2300.0
2022-11-16,XXL,90,225000,2500.0
2022-11-17,S,10,17000,1700.0
2022-11-17,M,30,52500,1750.0
2022-11-17,L,80,140000,1750.0
2022-11-17,XL,20,46000,2300.0
2022-11-17,XXL,30,75000,2500.0
2022-11-18,S,0,0,0.0
2022-11-18,M,50,87500,1750.0
2022-11-18,L,80,140000,1750.0
2022-11-18,XL,80,184000,2300.0
2022-11-18,XXL,50,125000,2500.0
2022-11-19,S,0,0,0.0
2022-11-19,M,0,0,0.0
2022-11-19,L,0,0,0.0
2022-11-19,XL,0,0,0.0
2022-11-19,XXL,0,0,0.0
2022-11-20,S,0,0,0.0
2022-11-20,M,10,17500,1750.0
2022-11-20,L,80,140000,1750.0
2022-11-20,XL,60,138000,2300.0
2022-11-20,XXL,30,75000,2500.0
2022-11-21,S,0,0,0.0
2022-11-21,M,60,105000,1750.0
2022-11-21,L,140,245000,1750.0
2022-11-21,XL,110,253000,2300.0
2022-11-21,XXL,60,150000,2500.0
2022-11-22,S,40,68000,1700.0
2022-11-22,M,40,70000,1750.0
2022-11-22,L,70,122500,1750.0
2022-11-22,XL,50,115000,2300.0
2022-11-22,XXL,80,200000,2500.0
2022-11-23,S,10,17000,1700.0
2022-11-23,M,60,105000,1750.0
2022-11-23,L,190,332500,1750.0
2022-11-23,XL,20,46000,2300.0
2022-11-23,XXL,50,125000,2500.0
2022-11-24,S,10,17000,1700.0
2022-11-24,M,70,122500,1750.0
2022-11-24,L,90,157500,1750.0
2022-11-24,XL,80,184000,2300.0
2022-11-24,XXL,40,100000,2500.0
2022-11-25,S,40,68000,1700.0
2022-11-25,M,20,35000,1750.0
2022-11-25,L,50,87500,1750.0
2022-11-25,XL,90,207000,2300.0
2022-11-25,XXL,40,100000,2500.0
2022-11-26,S,20,34000,1700.0
2022-11-26,M,80,140000,1750.0
2022-11-26,L,150,262500,1750.0
2022-11-26,XL,60,138000,2300.0
2022-11-26,XXL,30,75000,2500.0
2022-11-27,S,0,0,0.0
2022-11-27,M,0,0,0.0
2022-11-27,L,0,0,0.0
2022-11-27,XL,0,0,0.0
2022-11-27,XXL,0,0,0.0
2022-11-28,S,0,0,0.0
2022-11-28,M,30,52500,1750.0
2022-11-28,L,100,175000,1750.0
2022-11-28,XL,90,207000,2300.0
2022-11-28,XXL,50,125000,2500.0
2022-11-29,S,0,0,0.0
2022-11-29,M,60,105000,1750.0
2022-11-29,L,80,140000,1750.0
2022-11-29,XL,80,184000,2300.0
2022-11-29,XXL,70,175000,2500.0
2022-11-30,S,0,0,0.0
2022-11-30,M,60,105000,1750.0
2022-11-30,L,130,227500,1750.0
2022-11-30,XL,30,69000,2300.0
2022-11-30,XXL,30,75000,2500.0
