produk,tanggal,qty,t,ln_Q
M,2023-03-27,100,621,4.605170185988092
M,2023-03-28,60,622,4.0943445622221
M,2023-03-29,40,623,3.6888794541139363
M,2023-03-30,60,624,4.0943445622221
M,2023-03-31,70,625,4.248495242049359
M,2023-04-01,60,626,4.0943445622221
M,2023-04-03,90,627,4.499809670330265
M,2023-04-04,50,628,3.912023005428146
M,2023-04-05,40,629,3.6888794541139363
M,2023-04-06,10,630,2.302585092994046
M,2023-04-07,50,631,3.912023005428146
M,2023-04-08,40,632,3.6888794541139363
M,2023-04-10,80,633,4.382026634673881
M,2023-04-11,50,634,3.912023005428146
M,2023-04-12,20,635,2.995732273553991
M,2023-04-13,50,636,3.912023005428146
M,2023-04-14,150,637,5.0106352940962555
M,2023-04-15,60,638,4.0943445622221
M,2023-04-17,90,639,4.499809670330265
M,2023-04-18,40,640,3.6888794541139363
M,2023-04-28,40,641,3.6888794541139363
M,2023-05-01,40,642,3.6888794541139363
M,2023-05-02,30,643,3.4011973816621555
M,2023-05-03,70,644,4.248495242049359
M,2023-05-04,10,645,2.302585092994046
M,2023-05-05,40,646,3.6888794541139363
M,2023-05-11,10,647,2.302585092994046
M,2023-05-13,120,648,4.787491742782046
M,2023-05-17,60,649,4.0943445622221
M,2023-05-18,70,650,4.248495242049359
M,2023-05-19,40,651,3.6888794541139363
M,2023-05-20,30,652,3.4011973816621555
M,2023-05-22,40,653,3.6888794541139363
M,2023-05-23,30,654,3.4011973816621555
M,2023-05-24,10,655,2.302585092994046
M,2023-05-25,20,656,2.995732273553991
M,2023-05-26,50,657,3.912023005428146
M,2023-05-27,90,658,4.499809670330265
M,2023-05-29,50,659,3.912023005428146
M,2023-05-30,60,660,4.0943445622221
M,2023-05-31,30,661,3.4011973816621555
M,2023-06-01,20,662,2.995732273553991
M,2023-06-02,20,663,2.995732273553991
M,2023-06-03,50,664,3.912023005428146
M,2023-06-05,50,665,3.912023005428146
M,2023-06-06,30,666,3.4011973816621555
M,2023-06-07,40,667,3.6888794541139363
M,2023-06-08,40,668,3.6888794541139363
M,2023-06-09,20,669,2.995732273553991
M,2023-06-10,30,670,3.4011973816621555
M,2023-06-12,30,671,3.4011973816621555
M,2023-06-13,20,672,2.995732273553991
M,2023-06-15,80,673,4.382026634673881
M,2023-06-16,10,674,2.302585092994046
M,2023-06-17,30,675,3.4011973816621555
M,2023-06-19,20,676,2.995732273553991
M,2023-06-21,30,677,3.4011973816621555
M,2023-06-23,50,678,3.912023005428146
M,2023-06-26,50,679,3.912023005428146
M,2023-06-27,40,680,3.6888794541139363
M,2023-06-28,90,681,4.499809670330265
M,2023-06-30,90,682,4.499809670330265
M,2023-07-01,20,683,2.995732273553991
M,2023-07-03,50,684,3.912023005428146
M,2023-07-04,80,685,4.382026634673881
M,2023-07-05,50,686,3.912023005428146
M,2023-07-06,50,687,3.912023005428146
M,2023-07-07,90,688,4.499809670330265
M,2023-07-08,50,689,3.912023005428146
M,2023-07-10,50,690,3.912023005428146
M,2023-07-11,20,691,2.995732273553991
M,2023-07-12,30,692,3.4011973816621555
M,2023-07-13,20,693,2.995732273553991
M,2023-07-14,50,694,3.912023005428146
M,2023-07-15,70,695,4.248495242049359
M,2023-07-18,50,696,3.912023005428146
M,2023-07-19,50,697,3.912023005428146
M,2023-07-20,50,698,3.912023005428146
M,2023-07-21,80,699,4.382026634673881
M,2023-07-22,80,700,4.382026634673881
M,2023-07-24,110,701,4.700480365792417
M,2023-07-25,240,702,5.480638923341991
M,2023-07-26,30,703,3.4011973816621555
M,2023-07-27,60,704,4.0943445622221
M,2023-07-28,40,705,3.6888794541139363
M,2023-07-29,40,706,3.6888794541139363
M,2023-08-01,40,707,3.6888794541139363
M,2023-08-02,90,708,4.499809670330265
M,2023-08-03,70,709,4.248495242049359
M,2023-08-04,40,710,3.6888794541139363
M,2023-08-05,20,711,2.995732273553991
M,2023-08-07,50,712,3.912023005428146
M,2023-08-08,30,713,3.4011973816621555
M,2023-08-09,40,714,3.6888794541139363
M,2023-08-10,60,715,4.0943445622221
M,2023-08-11,20,716,2.995732273553991
M,2023-08-12,10,717,2.302585092994046
M,2023-08-14,40,718,3.6888794541139363
M,2023-08-15,20,719,2.995732273553991
M,2023-08-16,30,720,3.4011973816621555
M,2023-08-18,70,721,4.248495242049359
M,2023-08-19,20,722,2.995732273553991
M,2023-08-21,110,723,4.700480365792417
M,2023-08-22,40,724,3.6888794541139363
M,2023-08-23,50,725,3.912023005428146
M,2023-08-24,60,726,4.0943445622221
M,2023-08-25,60,727,4.0943445622221
M,2023-08-26,70,728,4.248495242049359
M,2023-08-28,20,729,2.995732273553991
M,2023-08-29,20,730,2.995732273553991
M,2023-08-30,20,731,2.995732273553991
M,2023-08-31,10,732,2.302585092994046
M,2023-09-01,80,733,4.382026634673881
M,2023-09-02,40,734,3.6888794541139363
M,2023-09-04,100,735,4.605170185988092
M,2023-09-05,40,736,3.6888794541139363
M,2023-09-07,50,737,3.912023005428146
M,2023-09-08,70,738,4.248495242049359
M,2023-09-09,60,739,4.0943445622221
M,2023-09-11,60,740,4.0943445622221
M,2023-09-12,20,741,2.995732273553991
M,2023-09-13,10,742,2.302585092994046
M,2023-09-15,30,743,3.4011973816621555
M,2023-09-16,10,744,2.302585092994046
M,2023-09-18,40,745,3.6888794541139363
M,2023-09-19,30,746,3.4011973816621555
M,2023-09-20,90,747,4.499809670330265
M,2023-09-21,20,748,2.995732273553991
M,2023-09-22,50,749,3.912023005428146
M,2023-09-23,40,750,3.6888794541139363
M,2023-09-25,60,751,4.0943445622221
M,2023-09-26,70,752,4.248495242049359
M,2023-09-27,30,753,3.4011973816621555
M,2023-09-29,30,754,3.4011973816621555
M,2023-09-30,70,755,4.248495242049359
M,2023-10-02,50,756,3.912023005428146
M,2023-10-04,30,757,3.4011973816621555
M,2023-10-05,40,758,3.6888794541139363
M,2023-10-06,70,759,4.248495242049359
M,2023-10-07,60,760,4.0943445622221
M,2023-10-09,90,761,4.499809670330265
M,2023-10-10,50,762,3.912023005428146
M,2023-10-11,60,763,4.0943445622221
M,2023-10-12,30,764,3.4011973816621555
M,2023-10-13,30,765,3.4011973816621555
M,2023-10-14,40,766,3.6888794541139363
M,2023-10-16,30,767,3.4011973816621555
M,2023-10-17,30,768,3.4011973816621555
M,2023-10-18,10,769,2.302585092994046
M,2023-10-19,40,770,3.6888794541139363
M,2023-10-20,70,771,4.248495242049359
M,2023-10-21,20,772,2.995732273553991
M,2023-10-23,50,773,3.912023005428146
M,2023-10-24,20,774,2.995732273553991
M,2023-10-25,50,775,3.912023005428146
M,2023-10-26,50,776,3.912023005428146
M,2023-10-27,30,777,3.4011973816621555
M,2023-10-28,40,778,3.6888794541139363
M,2023-10-30,90,779,4.499809670330265
M,2023-10-31,10,780,2.302585092994046
M,2023-11-01,80,781,4.382026634673881
M,2023-11-02,40,782,3.6888794541139363
M,2023-11-03,50,783,3.912023005428146
M,2023-11-04,70,784,4.248495242049359
M,2023-11-06,60,785,4.0943445622221
M,2023-11-07,80,786,4.382026634673881
M,2023-11-08,10,787,2.302585092994046
M,2023-11-09,30,788,3.4011973816621555
M,2023-11-10,20,789,2.995732273553991
M,2023-11-11,80,790,4.382026634673881
M,2023-11-13,100,791,4.605170185988092
M,2023-11-14,40,792,3.6888794541139363
M,2023-11-15,100,793,4.605170185988092
M,2023-11-16,50,794,3.912023005428146
M,2023-11-17,60,795,4.0943445622221
M,2023-11-18,40,796,3.6888794541139363
M,2023-11-20,40,797,3.6888794541139363
M,2023-11-21,90,798,4.499809670330265
M,2023-11-22,60,799,4.0943445622221
M,2023-11-23,30,800,3.4011973816621555
M,2023-11-24,50,801,3.912023005428146
M,2023-11-25,50,802,3.912023005428146
M,2023-11-27,40,803,3.6888794541139363
M,2023-11-28,50,804,3.912023005428146
M,2023-11-29,70,805,4.248495242049359
M,2023-11-30,20,806,2.995732273553991
M,2023-12-01,40,807,3.6888794541139363
M,2023-12-02,40,808,3.6888794541139363
M,2023-12-04,50,809,3.912023005428146
M,2023-12-05,40,810,3.6888794541139363
M,2023-12-06,10,811,2.302585092994046
M,2023-12-07,20,812,2.995732273553991
M,2023-12-08,40,813,3.6888794541139363
M,2023-12-09,40,814,3.6888794541139363
M,2023-12-11,110,815,4.700480365792417
M,2023-12-12,50,816,3.912023005428146
M,2023-12-13,20,817,2.995732273553991
M,2023-12-14,50,818,3.912023005428146
M,2023-12-15,30,819,3.4011973816621555
M,2023-12-16,40,820,3.6888794541139363
M,2023-12-18,20,821,2.995732273553991
M,2023-12-19,10,822,2.302585092994046
M,2023-12-20,30,823,3.4011973816621555
M,2023-12-21,140,824,4.941642422609304
M,2023-12-22,100,825,4.605170185988092
M,2023-12-24,30,826,3.4011973816621555
M,2023-12-25,50,827,3.912023005428146
M,2023-12-26,20,828,2.995732273553991
M,2023-12-28,80,829,4.382026634673881
M,2023-12-29,130,830,4.867534450455582
M,2023-12-30,10,831,2.302585092994046
M,2024-01-01,50,832,3.912023005428146
M,2024-01-02,70,833,4.248495242049359
M,2024-01-04,80,834,4.382026634673881
M,2024-01-05,70,835,4.248495242049359
M,2024-01-06,90,836,4.499809670330265
M,2024-01-08,40,837,3.6888794541139363
M,2024-01-09,40,838,3.6888794541139363
M,2024-01-11,40,839,3.6888794541139363
M,2024-01-12,40,840,3.6888794541139363
M,2024-01-13,20,841,2.995732273553991
M,2024-01-15,40,842,3.6888794541139363
M,2024-01-16,60,843,4.0943445622221
M,2024-01-17,20,844,2.995732273553991
M,2024-01-18,40,845,3.6888794541139363
M,2024-01-20,60,846,4.0943445622221
M,2024-01-22,30,847,3.4011973816621555
M,2024-01-23,80,848,4.382026634673881
M,2024-01-24,40,849,3.6888794541139363
M,2024-01-27,110,850,4.700480365792417
M,2024-01-31,20,851,2.995732273553991
M,2024-02-01,40,852,3.6888794541139363
M,2024-02-02,60,853,4.0943445622221
M,2024-02-03,40,854,3.6888794541139363
M,2024-02-05,10,855,2.302585092994046
M,2024-02-06,40,856,3.6888794541139363
M,2024-02-08,30,857,3.4011973816621555
M,2024-02-09,30,858,3.4011973816621555
M,2024-02-10,20,859,2.995732273553991
M,2024-02-12,20,860,2.995732273553991
M,2024-02-15,90,861,4.499809670330265
M,2024-02-16,40,862,3.6888794541139363
M,2024-02-17,90,863,4.499809670330265
M,2024-02-19,80,864,4.382026634673881
M,2024-02-20,30,865,3.4011973816621555
M,2024-02-23,10,866,2.302585092994046
M,2024-02-26,50,867,3.912023005428146
M,2024-02-27,70,868,4.248495242049359
M,2024-02-29,80,869,4.382026634673881
M,2024-03-01,110,870,4.700480365792417
M,2024-03-02,80,871,4.382026634673881
M,2024-03-04,30,872,3.4011973816621555
M,2024-03-05,20,873,2.995732273553991
M,2024-03-06,80,874,4.382026634673881
M,2024-03-08,60,875,4.0943445622221
M,2024-03-10,40,876,3.6888794541139363
M,2024-03-11,20,877,2.995732273553991
M,2024-03-13,60,878,4.0943445622221
M,2024-03-15,10,879,2.302585092994046
M,2024-03-19,60,880,4.0943445622221
M,2024-03-20,10,881,2.302585092994046
M,2024-03-21,60,882,4.0943445622221
M,2024-03-23,50,883,3.912023005428146
M,2024-03-25,50,884,3.912023005428146
M,2024-03-27,20,885,2.995732273553991
M,2024-03-28,70,886,4.248495242049359
M,2024-03-29,20,887,2.995732273553991
M,2024-03-30,20,888,2.995732273553991
M,2024-04-01,40,889,3.6888794541139363
M,2024-04-02,30,890,3.4011973816621555
M,2024-04-04,10,891,2.302585092994046
M,2024-04-05,40,892,3.6888794541139363
M,2024-04-06,40,893,3.6888794541139363
M,2024-04-15,30,894,3.4011973816621555
M,2024-04-16,80,895,4.382026634673881
M,2024-04-17,30,896,3.4011973816621555
M,2024-04-18,50,897,3.912023005428146
M,2024-04-19,50,898,3.912023005428146
M,2024-04-20,60,899,4.0943445622221
M,2024-04-22,70,900,4.248495242049359
M,2024-04-23,50,901,3.912023005428146
M,2024-04-25,60,902,4.0943445622221
M,2024-04-26,20,903,2.995732273553991
M,2024-04-27,40,904,3.6888794541139363
M,2024-04-29,20,905,2.995732273553991
M,2024-04-30,40,906,3.6888794541139363
M,2024-05-01,10,907,2.302585092994046
M,2024-05-02,40,908,3.6888794541139363
M,2024-05-03,20,909,2.995732273553991
M,2024-05-04,10,910,2.302585092994046
M,2024-05-06,40,911,3.6888794541139363
M,2024-05-07,20,912,2.995732273553991
M,2024-05-13,10,913,2.302585092994046
M,2024-05-14,30,914,3.4011973816621555
M,2024-05-15,50,915,3.912023005428146
M,2024-05-16,40,916,3.6888794541139363
M,2024-05-17,30,917,3.4011973816621555
M,2024-05-18,30,918,3.4011973816621555
M,2024-05-20,20,919,2.995732273553991
M,2024-05-21,40,920,3.6888794541139363
M,2024-05-22,10,921,2.302585092994046
M,2024-05-24,40,922,3.6888794541139363
M,2024-05-26,60,923,4.0943445622221
M,2024-05-27,140,924,4.941642422609304
M,2024-05-28,20,925,2.995732273553991
M,2024-05-29,20,926,2.995732273553991
M,2024-05-31,30,927,3.4011973816621555
M,2024-06-01,10,928,2.302585092994046
M,2024-06-03,20,929,2.995732273553991
M,2024-06-10,50,930,3.912023005428146
M,2024-06-12,50,931,3.912023005428146
M,2024-06-13,30,932,3.4011973816621555
M,2024-06-15,20,933,2.995732273553991
M,2024-06-18,50,934,3.912023005428146
M,2024-06-20,50,935,3.912023005428146
M,2024-06-21,20,936,2.995732273553991
M,2024-06-22,40,937,3.6888794541139363
M,2024-06-24,90,938,4.499809670330265
M,2024-06-25,50,939,3.912023005428146
M,2024-06-26,100,940,4.605170185988092
M,2024-06-27,50,941,3.912023005428146
M,2024-06-28,10,942,2.302585092994046
M,2024-06-29,10,943,2.302585092994046
M,2024-07-01,20,944,2.995732273553991
M,2024-07-02,40,945,3.6888794541139363
M,2024-07-04,60,946,4.0943445622221
M,2024-07-05,20,947,2.995732273553991
M,2024-07-08,60,948,4.0943445622221
M,2024-07-09,20,949,2.995732273553991
M,2024-07-10,10,950,2.302585092994046
M,2024-07-11,10,951,2.302585092994046
M,2024-07-13,80,952,4.382026634673881
M,2024-07-15,140,953,4.941642422609304
M,2024-07-16,30,954,3.4011973816621555
M,2024-07-18,70,955,4.248495242049359
M,2024-07-20,30,956,3.4011973816621555
M,2024-07-22,40,957,3.6888794541139363
M,2024-07-23,40,958,3.6888794541139363
M,2024-07-24,40,959,3.6888794541139363
M,2024-07-25,30,960,3.4011973816621555
M,2024-07-26,30,961,3.4011973816621555
M,2024-07-27,40,962,3.6888794541139363
M,2024-07-29,70,963,4.248495242049359
M,2024-07-30,140,964,4.941642422609304
M,2024-07-31,10,965,2.302585092994046
M,2024-08-01,20,966,2.995732273553991
M,2024-08-02,40,967,3.6888794541139363
M,2024-08-03,60,968,4.0943445622221
M,2024-08-05,70,969,4.248495242049359
M,2024-08-06,40,970,3.6888794541139363
M,2024-08-07,50,971,3.912023005428146
M,2024-08-08,70,972,4.248495242049359
M,2024-08-09,20,973,2.995732273553991
M,2024-08-10,20,974,2.995732273553991
M,2024-08-12,50,975,3.912023005428146
M,2024-08-13,20,976,2.995732273553991
M,2024-08-14,10,977,2.302585092994046
M,2024-08-16,10,978,2.302585092994046
M,2024-08-19,20,979,2.995732273553991
M,2024-08-21,20,980,2.995732273553991
M,2024-08-22,30,981,3.4011973816621555
M,2024-08-23,10,982,2.302585092994046
M,2024-08-24,40,983,3.6888794541139363
M,2024-08-26,80,984,4.382026634673881
M,2024-08-27,20,985,2.995732273553991
M,2024-08-28,20,986,2.995732273553991
M,2024-08-29,10,987,2.302585092994046
M,2024-08-30,20,988,2.995732273553991
M,2024-08-31,50,989,3.912023005428146
M,2024-09-02,50,990,3.912023005428146
M,2024-09-04,10,991,2.302585092994046
M,2024-09-05,40,992,3.6888794541139363
M,2024-09-07,60,993,4.0943445622221
M,2024-09-09,40,994,3.6888794541139363
M,2024-09-10,10,995,2.302585092994046
M,2024-09-12,10,996,2.302585092994046
M,2024-09-13,10,997,2.302585092994046
M,2024-09-14,40,998,3.6888794541139363
M,2024-09-17,30,999,3.4011973816621555
M,2024-09-18,30,1000,3.4011973816621555
M,2024-09-19,10,1001,2.302585092994046
M,2024-09-20,50,1002,3.912023005428146
M,2024-09-21,50,1003,3.912023005428146
M,2024-09-23,40,1004,3.6888794541139363
M,2024-09-24,10,1005,2.302585092994046
M,2024-09-26,40,1006,3.6888794541139363
M,2024-09-27,20,1007,2.995732273553991
M,2024-09-28,10,1008,2.302585092994046
M,2024-09-30,30,1009,3.4011973816621555
M,2024-10-01,30,1010,3.4011973816621555
M,2024-10-02,50,1011,3.912023005428146
M,2024-10-03,50,1012,3.912023005428146
M,2024-10-04,10,1013,2.302585092994046
M,2024-10-05,10,1014,2.302585092994046
M,2024-10-07,10,1015,2.302585092994046
M,2024-10-08,20,1016,2.995732273553991
M,2024-10-09,40,1017,3.6888794541139363
M,2024-10-10,10,1018,2.302585092994046
M,2024-10-11,10,1019,2.302585092994046
M,2024-10-12,10,1020,2.302585092994046
M,2024-10-14,10,1021,2.302585092994046
M,2024-10-15,30,1022,3.4011973816621555
M,2024-10-16,70,1023,4.248495242049359
M,2024-10-17,10,1024,2.302585092994046
M,2024-10-18,20,1025,2.995732273553991
M,2024-10-19,30,1026,3.4011973816621555
M,2024-10-21,40,1027,3.6888794541139363
M,2024-10-23,40,1028,3.6888794541139363
M,2024-10-24,40,1029,3.6888794541139363
M,2024-10-26,20,1030,2.995732273553991
M,2024-10-28,30,1031,3.4011973816621555
M,2024-10-30,10,1032,2.302585092994046
M,2024-10-31,60,1033,4.0943445622221
M,2024-11-01,20,1034,2.995732273553991
M,2024-11-02,20,1035,2.995732273553991
M,2024-11-04,40,1036,3.6888794541139363
M,2024-11-06,30,1037,3.4011973816621555
M,2024-11-07,10,1038,2.302585092994046
M,2024-11-08,10,1039,2.302585092994046
M,2024-11-09,60,1040,4.0943445622221
M,2024-11-12,10,1041,2.302585092994046
M,2024-11-14,20,1042,2.995732273553991
M,2024-11-16,10,1043,2.302585092994046
M,2024-11-18,20,1044,2.995732273553991
M,2024-11-20,20,1045,2.995732273553991
M,2024-11-21,120,1046,4.787491742782046
M,2024-11-23,30,1047,3.4011973816621555
M,2024-11-25,20,1048,2.995732273553991
M,2024-11-26,10,1049,2.302585092994046
M,2024-11-27,10,1050,2.302585092994046
M,2024-11-28,20,1051,2.995732273553991
M,2024-11-29,40,1052,3.6888794541139363
M,2024-11-30,10,1053,2.302585092994046
M,2024-12-02,20,1054,2.995732273553991
M,2024-12-03,60,1055,4.0943445622221
M,2024-12-05,20,1056,2.995732273553991
M,2024-12-06,10,1057,2.302585092994046
M,2024-12-07,30,1058,3.4011973816621555
M,2024-12-09,10,1059,2.302585092994046
M,2024-12-11,20,1060,2.995732273553991
M,2024-12-12,90,1061,4.499809670330265
M,2024-12-13,10,1062,2.302585092994046
M,2024-12-14,30,1063,3.4011973816621555
M,2024-12-16,30,1064,3.4011973816621555
M,2024-12-18,10,1065,2.302585092994046
M,2024-12-19,40,1066,3.6888794541139363
M,2024-12-21,40,1067,3.6888794541139363
M,2024-12-23,10,1068,2.302585092994046
M,2024-12-24,40,1069,3.6888794541139363
M,2024-12-25,70,1070,4.248495242049359
M,2024-12-26,40,1071,3.6888794541139363
M,2024-12-28,40,1072,3.6888794541139363
M,2024-12-30,60,1073,4.0943445622221
M,2024-12-31,80,1074,4.382026634673881
M,2025-01-02,60,1075,4.0943445622221
M,2025-01-03,10,1076,2.302585092994046
M,2025-01-04,10,1077,2.302585092994046
M,2025-01-06,10,1078,2.302585092994046
M,2025-01-07,30,1079,3.4011973816621555
M,2025-01-09,50,1080,3.912023005428146
M,2025-01-10,50,1081,3.912023005428146
M,2025-01-11,20,1082,2.995732273553991
M,2025-01-13,40,1083,3.6888794541139363
M,2025-01-14,30,1084,3.4011973816621555
M,2025-01-15,10,1085,2.302585092994046
M,2025-01-16,100,1086,4.605170185988092
M,2025-01-17,40,1087,3.6888794541139363
M,2025-01-18,30,1088,3.4011973816621555
M,2025-01-20,40,1089,3.6888794541139363
M,2025-01-21,10,1090,2.302585092994046
M,2025-01-22,10,1091,2.302585092994046
M,2025-01-23,60,1092,4.0943445622221
M,2025-01-24,10,1093,2.302585092994046
M,2025-01-30,70,1094,4.248495242049359
M,2025-01-31,70,1095,4.248495242049359
M,2025-02-03,10,1096,2.302585092994046
M,2025-02-04,40,1097,3.6888794541139363
M,2025-02-06,50,1098,3.912023005428146
M,2025-02-08,60,1099,4.0943445622221
M,2025-02-10,20,1100,2.995732273553991
M,2025-02-11,40,1101,3.6888794541139363
M,2025-02-12,10,1102,2.302585092994046
M,2025-02-13,30,1103,3.4011973816621555
M,2025-02-14,50,1104,3.912023005428146
M,2025-02-15,50,1105,3.912023005428146
M,2025-02-18,30,1106,3.4011973816621555
M,2025-02-19,30,1107,3.4011973816621555
M,2025-02-20,50,1108,3.912023005428146
M,2025-02-21,40,1109,3.6888794541139363
M,2025-02-24,40,1110,3.6888794541139363
M,2025-02-26,10,1111,2.302585092994046
M,2025-02-27,50,1112,3.912023005428146
M,2025-03-01,60,1113,4.0943445622221
M,2025-03-03,10,1114,2.302585092994046
M,2025-03-05,10,1115,2.302585092994046
M,2025-03-06,10,1116,2.302585092994046
M,2025-03-07,30,1117,3.4011973816621555
M,2025-03-08,20,1118,2.995732273553991
M,2025-03-10,50,1119,3.912023005428146
M,2025-03-11,80,1120,4.382026634673881
M,2025-03-12,30,1121,3.4011973816621555
M,2025-03-13,10,1122,2.302585092994046
M,2025-03-15,20,1123,2.995732273553991
M,2025-03-17,40,1124,3.6888794541139363
M,2025-03-18,80,1125,4.382026634673881
M,2025-03-19,10,1126,2.302585092994046
M,2025-03-20,30,1127,3.4011973816621555
M,2025-03-21,20,1128,2.995732273553991
M,2025-03-22,80,1129,4.382026634673881
M,2025-03-24,60,1130,4.0943445622221
M,2025-03-25,20,1131,2.995732273553991
M,2025-03-27,30,1132,3.4011973816621555
M,2025-03-28,20,1133,2.995732273553991
M,2025-04-05,80,1134,4.382026634673881
M,2025-04-10,40,1135,3.6888794541139363
M,2025-04-11,30,1136,3.4011973816621555
M,2025-04-12,50,1137,3.912023005428146
M,2025-04-14,10,1138,2.302585092994046
M,2025-04-15,30,1139,3.4011973816621555
M,2025-04-16,30,1140,3.4011973816621555
M,2025-04-17,30,1141,3.4011973816621555
M,2025-04-18,20,1142,2.995732273553991
M,2025-04-19,50,1143,3.912023005428146
M,2025-04-20,30,1144,3.4011973816621555
